play_session_id,user_id,start_datetime,end_datetime,channel_code,status_code,total_score,duration_minutes,session_date
615,487,2024-05-06 20:01:08.176000-06:00,2024-05-06 23:08:08.176000-06:00,BROWSER,TIMEOUT,3541,187.0,2024-05-06
616,306,2024-09-27 12:03:48.777000-06:00,2024-09-27 17:34:48.777000-06:00,BROWSER,COMPLETED,2938,331.0,2024-09-27
617,193,2024-02-08 07:11:38.100000-06:00,2024-02-08 17:08:38.100000-06:00,MOBILE,ABORTED,3467,597.0,2024-02-08
618,168,2024-11-11 13:58:05.999000-06:00,2024-11-11 14:55:05.999000-06:00,BROWSER,COMPLETED,1459,57.0,2024-11-11
619,278,2024-08-08 21:41:26.958000-06:00,2024-08-09 02:17:26.958000-06:00,BROWSER,COMPLETED,3538,276.0,2024-08-08
620,129,2024-10-20 04:46:02.262000-06:00,2024-10-20 06:16:02.262000-06:00,MOBILE,COMPLETED,165,90.0,2024-10-20
621,478,2024-10-28 07:59:17.077000-06:00,2024-10-28 11:04:17.077000-06:00,MOBILE,ABORTED,459,185.0,2024-10-28
622,8,2024-08-09 14:58:13.130000-06:00,2024-08-09 15:24:13.130000-06:00,BROWSER,COMPLETED,1516,26.0,2024-08-09
623,385,2024-11-11 04:28:00.498000-06:00,2024-11-11 11:06:00.498000-06:00,MOBILE,COMPLETED,637,398.0,2024-11-11
624,347,2024-06-30 20:07:47.442000-06:00,2024-07-01 00:21:47.442000-06:00,BROWSER,ABORTED,1490,254.0,2024-06-30
625,495,2024-02-28 08:05:13.957000-06:00,2024-02-28 12:04:13.957000-06:00,BROWSER,TIMEOUT,3594,239.0,2024-02-28
626,246,2024-10-18 13:12:01.229000-06:00,2024-10-18 20:17:01.229000-06:00,BROWSER,COMPLETED,4438,425.0,2024-10-18
627,7,2024-09-06 17:00:16.140000-06:00,2024-09-07 00:02:16.140000-06:00,BROWSER,TIMEOUT,4150,422.0,2024-09-06
628,173,2024-12-18 10:37:19.968000-06:00,2024-12-18 18:51:19.968000-06:00,MOBILE,COMPLETED,2603,494.0,2024-12-18
629,129,2024-10-26 16:09:02.431000-06:00,2024-10-26 22:51:02.431000-06:00,BROWSER,TIMEOUT,1554,402.0,2024-10-26
630,69,2024-09-25 20:06:17.823000-06:00,2024-09-26 01:49:17.823000-06:00,MOBILE,ABORTED,3638,343.0,2024-09-25
631,177,2024-07-16 12:35:49.425000-06:00,2024-07-16 19:09:49.425000-06:00,MOBILE,TIMEOUT,2417,394.0,2024-07-16
632,377,2024-10-10 02:07:19.455000-06:00,2024-10-10 03:25:19.455000-06:00,MOBILE,ABORTED,1979,78.0,2024-10-10
633,336,2024-07-03 07:16:47.197000-06:00,2024-07-03 13:52:47.197000-06:00,BROWSER,ABORTED,1703,396.0,2024-07-03
634,21,2024-09-14 16:41:15.067000-06:00,2024-09-14 17:33:15.067000-06:00,MOBILE,TIMEOUT,3701,52.0,2024-09-14
635,446,2024-12-29 10:32:00.468000-06:00,2024-12-29 10:49:00.468000-06:00,MOBILE,TIMEOUT,3965,17.0,2024-12-29
636,180,2024-11-19 00:17:36.393000-06:00,2024-11-19 08:05:36.393000-06:00,BROWSER,TIMEOUT,2290,468.0,2024-11-19
637,103,2024-11-26 07:22:02.675000-06:00,2024-11-26 11:10:02.675000-06:00,MOBILE,TIMEOUT,4474,228.0,2024-11-26
638,382,2024-12-03 07:50:54.270000-06:00,2024-12-03 12:32:54.270000-06:00,BROWSER,ABORTED,1038,282.0,2024-12-03
639,340,2024-12-30 08:16:18.990000-06:00,2024-12-30 15:39:18.990000-06:00,BROWSER,ABORTED,2664,443.0,2024-12-30
640,42,2024-04-25 10:34:11.682000-06:00,2024-04-25 17:24:11.682000-06:00,MOBILE,ABORTED,3404,410.0,2024-04-25
641,468,2024-11-11 05:22:53.481000-06:00,2024-11-11 09:05:53.481000-06:00,BROWSER,TIMEOUT,2353,223.0,2024-11-11
642,483,2024-07-26 05:24:38.702000-06:00,2024-07-26 11:41:38.702000-06:00,BROWSER,TIMEOUT,4457,377.0,2024-07-26
643,456,2024-10-15 23:34:16.239000-06:00,2024-10-15 23:52:16.239000-06:00,BROWSER,TIMEOUT,2812,18.0,2024-10-15
644,232,2024-11-14 05:08:32.749000-06:00,2024-11-14 11:04:32.749000-06:00,BROWSER,ABORTED,2461,356.0,2024-11-14
645,429,2024-10-31 09:14:07.164000-06:00,2024-10-31 12:29:07.164000-06:00,BROWSER,ABORTED,2980,195.0,2024-10-31
646,168,2024-12-22 15:41:12.705000-06:00,2024-12-22 21:52:12.705000-06:00,BROWSER,ABORTED,3579,371.0,2024-12-22
647,236,2024-10-21 11:02:54.908000-06:00,2024-10-21 16:07:54.908000-06:00,BROWSER,ABORTED,1815,305.0,2024-10-21
648,382,2024-12-03 13:15:05.398000-06:00,2024-12-03 16:48:05.398000-06:00,MOBILE,ABORTED,854,213.0,2024-12-03
649,189,2024-02-06 01:26:03.335000-06:00,2024-02-06 11:09:03.335000-06:00,BROWSER,COMPLETED,4978,583.0,2024-02-06
650,298,2024-09-03 13:40:01.879000-06:00,2024-09-03 23:29:01.879000-06:00,MOBILE,ABORTED,4739,589.0,2024-09-03
651,1,2024-02-03 08:38:44.706000-06:00,2024-02-03 17:50:44.706000-06:00,MOBILE,COMPLETED,2237,552.0,2024-02-03
652,430,2024-11-12 02:41:30.958000-06:00,2024-11-12 05:39:30.958000-06:00,BROWSER,ABORTED,1978,178.0,2024-11-12
653,246,2024-12-25 11:28:19.042000-06:00,2024-12-25 18:43:19.042000-06:00,MOBILE,COMPLETED,1034,435.0,2024-12-25
654,244,2024-12-28 09:54:13.320000-06:00,2024-12-28 13:16:13.320000-06:00,MOBILE,ABORTED,1421,202.0,2024-12-28
655,253,2024-12-23 21:49:11.266000-06:00,2024-12-24 06:07:11.266000-06:00,MOBILE,COMPLETED,2478,498.0,2024-12-23
656,367,2024-12-29 15:36:00.893000-06:00,2024-12-29 18:29:00.893000-06:00,MOBILE,TIMEOUT,1308,173.0,2024-12-29
657,476,2024-12-22 07:09:49.882000-06:00,2024-12-22 15:04:49.882000-06:00,MOBILE,TIMEOUT,1046,475.0,2024-12-22
658,369,2024-11-16 04:12:18.752000-06:00,2024-11-16 07:21:18.752000-06:00,MOBILE,TIMEOUT,2514,189.0,2024-11-16
659,469,2024-10-04 04:22:31.236000-06:00,2024-10-04 09:26:31.236000-06:00,MOBILE,ABORTED,4921,304.0,2024-10-04
660,210,2024-12-12 21:56:55.348000-06:00,2024-12-13 06:32:55.348000-06:00,BROWSER,ABORTED,1955,516.0,2024-12-12
661,396,2024-02-12 17:25:05.867000-06:00,2024-02-12 19:38:05.867000-06:00,MOBILE,COMPLETED,2213,133.0,2024-02-12
662,417,2024-12-29 16:02:24.455000-06:00,2024-12-29 16:42:24.455000-06:00,BROWSER,TIMEOUT,1954,40.0,2024-12-29
663,65,2024-01-07 10:44:14.538000-06:00,2024-01-07 19:28:14.538000-06:00,MOBILE,COMPLETED,4608,524.0,2024-01-07
664,289,2024-11-08 10:30:18.794000-06:00,2024-11-08 16:49:18.794000-06:00,BROWSER,COMPLETED,2006,379.0,2024-11-08
665,219,2024-08-17 14:25:14.922000-06:00,2024-08-17 21:49:14.922000-06:00,BROWSER,ABORTED,1706,444.0,2024-08-17
666,339,2024-12-29 23:26:08.720000-06:00,2024-12-30 08:26:08.720000-06:00,BROWSER,ABORTED,2278,540.0,2024-12-29
667,252,2024-12-04 16:50:50.957000-06:00,2024-12-04 19:22:50.957000-06:00,BROWSER,ABORTED,1255,152.0,2024-12-04
668,217,2024-10-12 13:42:29.338000-06:00,2024-10-12 17:04:29.338000-06:00,BROWSER,TIMEOUT,1755,202.0,2024-10-12
669,358,2024-08-30 08:01:38.689000-06:00,2024-08-30 13:01:38.689000-06:00,BROWSER,ABORTED,2767,300.0,2024-08-30
670,439,2024-12-27 12:10:10.377000-06:00,2024-12-27 12:30:10.377000-06:00,BROWSER,ABORTED,1193,20.0,2024-12-27
671,387,2024-12-23 00:41:28.121000-06:00,2024-12-23 08:04:28.121000-06:00,BROWSER,COMPLETED,4154,443.0,2024-12-23
672,461,2024-04-17 07:16:02.908000-06:00,2024-04-17 08:39:02.908000-06:00,BROWSER,COMPLETED,979,83.0,2024-04-17
673,470,2024-10-12 09:32:40.199000-06:00,2024-10-12 12:22:40.199000-06:00,BROWSER,ABORTED,2053,170.0,2024-10-12
674,463,2024-08-08 15:45:59.139000-06:00,2024-08-08 17:26:59.139000-06:00,MOBILE,TIMEOUT,2739,101.0,2024-08-08
675,93,2024-05-02 22:28:26.445000-06:00,2024-05-03 00:36:26.445000-06:00,MOBILE,ABORTED,4776,128.0,2024-05-02
677,345,2024-09-15 21:12:37.751000-06:00,2024-09-15 22:17:37.751000-06:00,BROWSER,COMPLETED,3274,65.0,2024-09-15
678,64,2024-10-23 12:05:46.412000-06:00,2024-10-23 15:42:46.412000-06:00,MOBILE,TIMEOUT,4448,217.0,2024-10-23
679,393,2024-11-22 10:12:33.856000-06:00,2024-11-22 16:07:33.856000-06:00,MOBILE,COMPLETED,2261,355.0,2024-11-22
680,293,2024-08-11 23:27:26.075000-06:00,2024-08-12 06:36:26.075000-06:00,BROWSER,ABORTED,2120,429.0,2024-08-11
681,143,2024-06-08 05:25:11.363000-06:00,2024-06-08 06:01:11.363000-06:00,MOBILE,ABORTED,747,36.0,2024-06-08
682,347,2024-10-20 01:20:33.192000-06:00,2024-10-20 03:27:33.192000-06:00,MOBILE,COMPLETED,2140,127.0,2024-10-20
683,126,2024-12-18 10:39:54.018000-06:00,2024-12-18 20:35:54.018000-06:00,MOBILE,TIMEOUT,290,596.0,2024-12-18
684,240,2024-12-17 06:43:56.172000-06:00,2024-12-17 15:36:56.172000-06:00,MOBILE,COMPLETED,1276,533.0,2024-12-17
685,354,2024-12-13 22:46:52.846000-06:00,2024-12-14 00:05:52.846000-06:00,MOBILE,COMPLETED,4383,79.0,2024-12-13
686,114,2024-11-03 07:35:04.176000-06:00,2024-11-03 09:15:04.176000-06:00,MOBILE,ABORTED,725,100.0,2024-11-03
687,410,2024-12-22 05:30:25.562000-06:00,2024-12-22 09:58:25.562000-06:00,MOBILE,TIMEOUT,1541,268.0,2024-12-22
688,143,2024-12-21 14:20:43.360000-06:00,2024-12-21 16:55:43.360000-06:00,BROWSER,ABORTED,4707,155.0,2024-12-21
689,350,2024-05-12 09:13:15.716000-06:00,2024-05-12 10:19:15.716000-06:00,BROWSER,COMPLETED,253,66.0,2024-05-12
690,341,2024-12-26 09:50:00.917000-06:00,2024-12-26 12:28:00.917000-06:00,MOBILE,ABORTED,667,158.0,2024-12-26
691,213,2024-12-20 12:45:41.767000-06:00,2024-12-20 14:22:41.767000-06:00,BROWSER,ABORTED,4878,97.0,2024-12-20
692,282,2024-10-11 11:15:46.021000-06:00,2024-10-11 13:11:46.021000-06:00,BROWSER,TIMEOUT,838,116.0,2024-10-11
693,140,2024-12-22 07:51:18.158000-06:00,2024-12-22 16:50:18.158000-06:00,BROWSER,ABORTED,1134,539.0,2024-12-22
694,39,2024-07-15 12:02:05.503000-06:00,2024-07-15 13:43:05.503000-06:00,MOBILE,TIMEOUT,4832,101.0,2024-07-15
695,479,2024-07-23 07:01:58.310000-06:00,2024-07-23 14:57:58.310000-06:00,BROWSER,TIMEOUT,2971,476.0,2024-07-23
696,290,2024-12-28 05:37:46.301000-06:00,2024-12-28 14:58:46.301000-06:00,BROWSER,TIMEOUT,4516,561.0,2024-12-28
697,224,2024-05-10 18:05:04.110000-06:00,2024-05-11 01:32:04.110000-06:00,MOBILE,ABORTED,2150,447.0,2024-05-10
698,482,2024-09-24 18:32:00.199000-06:00,2024-09-24 18:51:00.199000-06:00,BROWSER,TIMEOUT,1220,19.0,2024-09-24
699,144,2024-11-30 04:23:40.671000-06:00,2024-11-30 04:54:40.671000-06:00,BROWSER,TIMEOUT,3630,31.0,2024-11-30
700,191,2024-10-15 20:44:17.823000-06:00,2024-10-16 00:31:17.823000-06:00,BROWSER,TIMEOUT,1224,227.0,2024-10-15
701,57,2024-12-28 14:51:42.521000-06:00,2024-12-28 14:58:42.521000-06:00,BROWSER,ABORTED,1708,7.0,2024-12-28
702,60,2024-06-07 05:16:27.139000-06:00,2024-06-07 13:40:27.139000-06:00,MOBILE,COMPLETED,4691,504.0,2024-06-07
703,198,2024-02-23 20:47:54.263000-06:00,2024-02-24 05:48:54.263000-06:00,BROWSER,ABORTED,422,541.0,2024-02-23
704,254,2024-07-10 01:25:02.159000-06:00,2024-07-10 01:56:02.159000-06:00,MOBILE,TIMEOUT,4811,31.0,2024-07-10
705,248,2024-10-20 16:01:52.123000-06:00,2024-10-20 16:49:52.123000-06:00,MOBILE,ABORTED,2110,48.0,2024-10-20
706,325,2024-07-18 01:43:53.690000-06:00,2024-07-18 06:05:53.690000-06:00,BROWSER,COMPLETED,167,262.0,2024-07-18
707,163,2024-10-11 15:59:10.778000-06:00,2024-10-11 18:23:10.778000-06:00,BROWSER,ABORTED,3183,144.0,2024-10-11
708,205,2024-11-30 20:33:35.640000-06:00,2024-12-01 01:00:35.640000-06:00,MOBILE,COMPLETED,1900,267.0,2024-11-30
709,376,2024-11-25 14:51:26.039000-06:00,2024-11-25 16:34:26.039000-06:00,BROWSER,ABORTED,527,103.0,2024-11-25
710,187,2024-12-21 23:06:41.107000-06:00,2024-12-22 01:32:41.107000-06:00,BROWSER,COMPLETED,4514,146.0,2024-12-21
711,396,2024-09-15 15:47:47.552000-06:00,2024-09-15 18:32:47.552000-06:00,MOBILE,ABORTED,2636,165.0,2024-09-15
712,32,2024-11-17 18:22:17.281000-06:00,2024-11-18 02:51:17.281000-06:00,BROWSER,ABORTED,4534,509.0,2024-11-17
713,311,2024-08-21 11:01:48.487000-06:00,2024-08-21 19:40:48.487000-06:00,BROWSER,COMPLETED,4526,519.0,2024-08-21
714,178,2024-10-13 19:14:01.238000-06:00,2024-10-13 21:49:01.238000-06:00,BROWSER,ABORTED,3033,155.0,2024-10-13
715,37,2024-12-11 14:50:20.650000-06:00,2024-12-11 20:26:20.650000-06:00,MOBILE,TIMEOUT,601,336.0,2024-12-11
716,2,2024-11-13 19:38:33.292000-06:00,2024-11-13 22:40:33.292000-06:00,MOBILE,TIMEOUT,2215,182.0,2024-11-13
717,404,2024-04-23 23:49:06.741000-06:00,2024-04-24 08:40:06.741000-06:00,BROWSER,TIMEOUT,868,531.0,2024-04-23
718,430,2024-12-21 14:44:22.730000-06:00,2024-12-21 18:18:22.730000-06:00,MOBILE,TIMEOUT,3831,214.0,2024-12-21
719,145,2024-12-30 19:03:32.457000-06:00,2024-12-30 22:25:32.457000-06:00,MOBILE,COMPLETED,4783,202.0,2024-12-30
720,41,2024-11-25 11:40:52.567000-06:00,2024-11-25 19:27:52.567000-06:00,BROWSER,ABORTED,1292,467.0,2024-11-25
721,288,2024-08-29 06:41:32.230000-06:00,2024-08-29 07:48:32.230000-06:00,MOBILE,ABORTED,2014,67.0,2024-08-29
722,116,2024-09-10 02:43:19.139000-06:00,2024-09-10 04:06:19.139000-06:00,BROWSER,TIMEOUT,908,83.0,2024-09-10
723,187,2024-12-26 15:28:27.972000-06:00,2024-12-26 16:27:27.972000-06:00,BROWSER,TIMEOUT,2335,59.0,2024-12-26
724,450,2024-12-01 16:58:40.858000-06:00,2024-12-02 01:00:40.858000-06:00,BROWSER,COMPLETED,4335,482.0,2024-12-01
725,404,2024-09-15 11:56:53.777000-06:00,2024-09-15 19:48:53.777000-06:00,BROWSER,COMPLETED,820,472.0,2024-09-15
726,124,2024-11-06 10:43:06.793000-06:00,2024-11-06 13:12:06.793000-06:00,MOBILE,COMPLETED,2956,149.0,2024-11-06
727,225,2024-11-07 18:04:15.134000-06:00,2024-11-08 03:53:15.134000-06:00,BROWSER,COMPLETED,2215,589.0,2024-11-07
728,110,2024-12-18 17:17:32.571000-06:00,2024-12-18 19:41:32.571000-06:00,MOBILE,COMPLETED,2884,144.0,2024-12-18
729,296,2024-12-19 01:19:25.913000-06:00,2024-12-19 01:43:25.913000-06:00,MOBILE,TIMEOUT,1606,24.0,2024-12-19
730,130,2024-10-04 01:19:13.700000-06:00,2024-10-04 05:40:13.700000-06:00,BROWSER,COMPLETED,3531,261.0,2024-10-04
731,264,2024-08-14 19:11:15.003000-06:00,2024-08-14 23:45:15.003000-06:00,MOBILE,COMPLETED,2256,274.0,2024-08-14
732,423,2024-07-07 08:07:30.087000-06:00,2024-07-07 15:10:30.087000-06:00,BROWSER,TIMEOUT,3954,423.0,2024-07-07
733,364,2024-12-23 21:47:24.865000-06:00,2024-12-24 01:19:24.865000-06:00,MOBILE,COMPLETED,1738,212.0,2024-12-23
734,497,2024-12-06 04:33:36.170000-06:00,2024-12-06 12:43:36.170000-06:00,BROWSER,ABORTED,1993,490.0,2024-12-06
735,319,2024-12-07 20:48:26.251000-06:00,2024-12-08 01:08:26.251000-06:00,BROWSER,COMPLETED,725,260.0,2024-12-07
736,493,2024-08-01 14:07:17.795000-06:00,2024-08-01 19:42:17.795000-06:00,MOBILE,ABORTED,350,335.0,2024-08-01
737,129,2024-11-26 18:47:06.769000-06:00,2024-11-26 19:47:06.769000-06:00,BROWSER,COMPLETED,129,60.0,2024-11-26
738,93,2024-06-14 13:34:23.221000-06:00,2024-06-14 17:38:23.221000-06:00,BROWSER,TIMEOUT,1167,244.0,2024-06-14
740,163,2024-10-14 22:51:14.123000-06:00,2024-10-15 07:37:14.123000-06:00,MOBILE,COMPLETED,795,526.0,2024-10-14
741,202,2024-12-10 07:40:52.438000-06:00,2024-12-10 07:49:52.438000-06:00,BROWSER,ABORTED,2980,9.0,2024-12-10
742,400,2024-11-22 11:25:26.546000-06:00,2024-11-22 12:32:26.546000-06:00,BROWSER,ABORTED,1552,67.0,2024-11-22
743,56,2024-12-21 23:28:40.518000-06:00,2024-12-22 00:23:40.518000-06:00,MOBILE,ABORTED,2417,55.0,2024-12-21
744,49,2024-10-22 22:59:50.865000-06:00,2024-10-23 01:47:50.865000-06:00,BROWSER,TIMEOUT,1301,168.0,2024-10-22
746,341,2024-12-29 06:43:46.142000-06:00,2024-12-29 10:03:46.142000-06:00,MOBILE,TIMEOUT,798,200.0,2024-12-29
747,495,2024-05-06 09:44:24.800000-06:00,2024-05-06 09:53:24.800000-06:00,MOBILE,TIMEOUT,683,9.0,2024-05-06
748,320,2024-09-02 11:11:13.835000-06:00,2024-09-02 18:18:13.835000-06:00,BROWSER,COMPLETED,4706,427.0,2024-09-02
749,244,2024-12-28 14:18:10.525000-06:00,2024-12-28 20:34:10.525000-06:00,MOBILE,COMPLETED,3025,376.0,2024-12-28
750,57,2024-12-29 16:29:39.148000-06:00,2024-12-29 17:44:39.148000-06:00,MOBILE,ABORTED,3893,75.0,2024-12-29
751,416,2024-09-24 07:13:23.617000-06:00,2024-09-24 09:23:23.617000-06:00,MOBILE,ABORTED,1702,130.0,2024-09-24
752,378,2024-08-11 18:30:50.566000-06:00,2024-08-11 23:12:50.566000-06:00,MOBILE,TIMEOUT,1428,282.0,2024-08-11
753,144,2024-12-14 15:17:52.450000-06:00,2024-12-14 21:12:52.450000-06:00,BROWSER,ABORTED,4212,355.0,2024-12-14
754,487,2024-07-03 01:32:42.700000-06:00,2024-07-03 02:37:42.700000-06:00,BROWSER,ABORTED,4272,65.0,2024-07-03
755,137,2024-08-05 16:52:49.638000-06:00,2024-08-05 23:09:49.638000-06:00,MOBILE,ABORTED,3180,377.0,2024-08-05
756,246,2024-12-27 08:52:08.943000-06:00,2024-12-27 15:23:08.943000-06:00,MOBILE,ABORTED,241,391.0,2024-12-27
757,60,2024-12-07 10:57:40.915000-06:00,2024-12-07 16:42:40.915000-06:00,BROWSER,ABORTED,4465,345.0,2024-12-07
758,181,2024-12-01 10:08:07.576000-06:00,2024-12-01 18:50:07.576000-06:00,BROWSER,TIMEOUT,4961,522.0,2024-12-01
759,381,2024-11-24 10:36:48.041000-06:00,2024-11-24 15:10:48.041000-06:00,MOBILE,TIMEOUT,3926,274.0,2024-11-24
760,182,2024-04-10 20:11:47.651000-06:00,2024-04-10 22:35:47.651000-06:00,MOBILE,COMPLETED,2391,144.0,2024-04-10
761,484,2024-12-28 20:39:48.510000-06:00,2024-12-29 06:20:48.510000-06:00,BROWSER,ABORTED,1201,581.0,2024-12-28
762,98,2024-12-29 13:29:41.153000-06:00,2024-12-29 15:49:41.153000-06:00,MOBILE,ABORTED,4092,140.0,2024-12-29
763,252,2024-12-04 22:33:22.407000-06:00,2024-12-05 04:46:22.407000-06:00,BROWSER,COMPLETED,4101,373.0,2024-12-04
764,187,2024-12-28 11:55:52.307000-06:00,2024-12-28 13:00:52.307000-06:00,MOBILE,ABORTED,3157,65.0,2024-12-28
765,343,2024-11-28 03:24:35.701000-06:00,2024-11-28 12:02:35.701000-06:00,BROWSER,COMPLETED,4301,518.0,2024-11-28
766,141,2024-12-18 15:14:47.277000-06:00,2024-12-18 15:36:47.277000-06:00,BROWSER,ABORTED,2200,22.0,2024-12-18
767,330,2024-11-23 09:01:13.981000-06:00,2024-11-23 13:48:13.981000-06:00,BROWSER,COMPLETED,664,287.0,2024-11-23
768,476,2024-12-25 19:00:58.276000-06:00,2024-12-26 03:46:58.276000-06:00,BROWSER,COMPLETED,3567,526.0,2024-12-25
769,46,2024-12-17 17:16:54.400000-06:00,2024-12-17 22:35:54.400000-06:00,MOBILE,COMPLETED,1019,319.0,2024-12-17
770,7,2024-10-08 20:43:17.056000-06:00,2024-10-09 05:05:17.056000-06:00,MOBILE,ABORTED,2172,502.0,2024-10-08
771,142,2024-03-27 16:56:52.051000-06:00,2024-03-27 23:34:52.051000-06:00,BROWSER,ABORTED,4711,398.0,2024-03-27
772,3,2024-12-24 16:32:45.697000-06:00,2024-12-24 22:01:45.697000-06:00,MOBILE,ABORTED,4990,329.0,2024-12-24
773,292,2024-12-30 03:30:26.098000-06:00,2024-12-30 09:09:26.098000-06:00,BROWSER,COMPLETED,430,339.0,2024-12-30
774,254,2024-12-14 15:37:21.230000-06:00,2024-12-14 18:31:21.230000-06:00,MOBILE,ABORTED,987,174.0,2024-12-14
775,305,2024-12-14 17:17:54.486000-06:00,2024-12-15 02:25:54.486000-06:00,BROWSER,ABORTED,2948,548.0,2024-12-14
776,489,2024-11-11 06:45:08.906000-06:00,2024-11-11 15:40:08.906000-06:00,MOBILE,TIMEOUT,696,535.0,2024-11-11
777,371,2024-12-06 06:29:10.665000-06:00,2024-12-06 11:55:10.665000-06:00,BROWSER,ABORTED,4320,326.0,2024-12-06
778,293,2024-12-25 08:29:50.028000-06:00,2024-12-25 14:42:50.028000-06:00,BROWSER,ABORTED,4642,373.0,2024-12-25
779,127,2024-09-27 06:17:37.336000-06:00,2024-09-27 09:39:37.336000-06:00,MOBILE,COMPLETED,1065,202.0,2024-09-27
780,357,2024-09-17 19:37:22.624000-06:00,2024-09-17 22:59:22.624000-06:00,MOBILE,ABORTED,4632,202.0,2024-09-17
781,124,2024-12-16 04:05:54.550000-06:00,2024-12-16 08:01:54.550000-06:00,MOBILE,TIMEOUT,330,236.0,2024-12-16
782,183,2024-12-28 00:48:27.324000-06:00,2024-12-28 09:27:27.324000-06:00,MOBILE,TIMEOUT,2042,519.0,2024-12-28
783,31,2024-12-29 07:42:19.124000-06:00,2024-12-29 09:47:19.124000-06:00,MOBILE,TIMEOUT,1245,125.0,2024-12-29
784,256,2024-02-23 19:27:01.930000-06:00,2024-02-23 21:04:01.930000-06:00,MOBILE,COMPLETED,4339,97.0,2024-02-23
785,329,2024-12-30 03:16:36.105000-06:00,2024-12-30 07:41:36.105000-06:00,BROWSER,ABORTED,3136,265.0,2024-12-30
786,410,2024-12-25 17:10:25.945000-06:00,2024-12-26 00:28:25.945000-06:00,MOBILE,COMPLETED,1714,438.0,2024-12-25
787,298,2024-10-31 07:58:49.503000-06:00,2024-10-31 15:15:49.503000-06:00,BROWSER,COMPLETED,1455,437.0,2024-10-31
788,178,2024-10-16 03:50:26.725000-06:00,2024-10-16 06:42:26.725000-06:00,MOBILE,ABORTED,343,172.0,2024-10-16
789,291,2024-11-07 05:24:27.668000-06:00,2024-11-07 11:47:27.668000-06:00,MOBILE,COMPLETED,146,383.0,2024-11-07
790,24,2024-11-21 17:09:31.472000-06:00,2024-11-21 20:10:31.472000-06:00,MOBILE,COMPLETED,3052,181.0,2024-11-21
791,380,2024-12-20 08:24:49.664000-06:00,2024-12-20 17:36:49.664000-06:00,MOBILE,ABORTED,3063,552.0,2024-12-20
792,249,2024-10-11 10:56:20.075000-06:00,2024-10-11 11:59:20.075000-06:00,MOBILE,TIMEOUT,1663,63.0,2024-10-11
793,69,2024-10-11 09:42:21.761000-06:00,2024-10-11 18:08:21.761000-06:00,MOBILE,TIMEOUT,4335,506.0,2024-10-11
794,441,2024-07-19 11:18:31.054000-06:00,2024-07-19 14:32:31.054000-06:00,MOBILE,TIMEOUT,182,194.0,2024-07-19
795,104,2024-12-12 12:44:56.971000-06:00,2024-12-12 13:47:56.971000-06:00,MOBILE,COMPLETED,2706,63.0,2024-12-12
796,208,2024-10-11 06:19:46.043000-06:00,2024-10-11 11:00:46.043000-06:00,MOBILE,COMPLETED,1118,281.0,2024-10-11
797,284,2024-12-28 17:50:27.449000-06:00,2024-12-29 00:53:27.449000-06:00,BROWSER,ABORTED,4461,423.0,2024-12-28
798,57,2024-12-30 15:32:09.999000-06:00,2024-12-30 20:24:09.999000-06:00,MOBILE,COMPLETED,2198,292.0,2024-12-30
799,211,2024-12-13 17:37:54.739000-06:00,2024-12-14 01:14:54.739000-06:00,MOBILE,TIMEOUT,4948,457.0,2024-12-13
800,386,2024-05-10 03:08:04.109000-06:00,2024-05-10 06:15:04.109000-06:00,MOBILE,COMPLETED,1450,187.0,2024-05-10
801,161,2024-01-14 07:07:29.172000-06:00,2024-01-14 16:06:29.172000-06:00,BROWSER,TIMEOUT,816,539.0,2024-01-14
802,167,2024-12-16 18:38:07.805000-06:00,2024-12-17 00:38:07.805000-06:00,MOBILE,COMPLETED,4578,360.0,2024-12-16
803,64,2024-11-15 20:01:18.962000-06:00,2024-11-16 01:29:18.962000-06:00,MOBILE,ABORTED,1395,328.0,2024-11-15
804,8,2024-11-01 20:47:32.648000-06:00,2024-11-01 22:57:32.648000-06:00,BROWSER,COMPLETED,2226,130.0,2024-11-01
805,77,2024-10-22 08:45:59.267000-06:00,2024-10-22 09:13:59.267000-06:00,BROWSER,ABORTED,3763,28.0,2024-10-22
806,413,2024-12-07 01:10:03.947000-06:00,2024-12-07 06:47:03.947000-06:00,BROWSER,ABORTED,983,337.0,2024-12-07
807,84,2024-07-06 10:33:30.305000-06:00,2024-07-06 17:23:30.305000-06:00,MOBILE,COMPLETED,4712,410.0,2024-07-06
808,240,2024-12-24 02:16:43.378000-06:00,2024-12-24 05:35:43.378000-06:00,MOBILE,TIMEOUT,2356,199.0,2024-12-24
809,348,2024-08-28 07:58:09.624000-06:00,2024-08-28 12:47:09.624000-06:00,MOBILE,COMPLETED,4348,289.0,2024-08-28
810,448,2024-11-08 23:26:22.661000-06:00,2024-11-09 02:56:22.661000-06:00,BROWSER,TIMEOUT,1491,210.0,2024-11-08
811,51,2024-03-13 15:28:33.465000-06:00,2024-03-13 19:41:33.465000-06:00,BROWSER,TIMEOUT,1470,253.0,2024-03-13
812,428,2024-09-20 05:31:53.268000-06:00,2024-09-20 09:06:53.268000-06:00,MOBILE,TIMEOUT,2958,215.0,2024-09-20
813,25,2024-12-10 03:41:38.248000-06:00,2024-12-10 10:06:38.248000-06:00,MOBILE,ABORTED,333,385.0,2024-12-10
814,127,2024-12-02 04:01:24.504000-06:00,2024-12-02 11:19:24.504000-06:00,BROWSER,COMPLETED,4430,438.0,2024-12-02
